Longitude,Latitude,Price,Beds,Baths,Parking,Type
151.243351,-33.830687,700000,0,0,0,2
151.243351,-33.830687,700000,0,0,0,2
153.234041,-27.390823,700000,0,0,1,2
151.108447,-33.81658,700000,2,2,1,2
151.130233,-33.79419,700000,0,0,1,2
151.043518,-33.775596,700000,2,2,1,2
145.022137,-37.643598,700000,2,2,1,2
151.0771675,-33.82764565,700000,2,2,1,2
148.569564,-21.754127,700000,2,0,1,2
115.82111,-31.237406,700000,2,2,1,2
151.138999,-33.90441,700000,0,0,1,2
151.155539,-33.912288,700000,2,0,0,2
151.119517,-33.948744,700000,2,2,1,2
151.098002,-33.942632,700000,2,2,1,2
151.101764,-33.966692,700000,2,2,1,2
145.057623,-40.782341,700000,2,0,1,2
151.139594,-33.937789,700000,2,2,1,2
153.05355,-27.399335,700000,2,2,1,2
153.084784,-27.373947,700000,2,2,1,2
152.976926,-27.506907,700000,3,2,1,2
153.074231,-27.470778,700000,2,2,1,2
153.392892,-27.805498,700000,3,2,2,2
153.360694,-27.869823,700000,2,2,1,2
146.524064,-43.571087,700000,2,2,1,2
146.524064,-43.571087,700000,2,2,1,2
146.524064,-43.571087,700000,2,2,1,2
153.419405,-27.839347,700000,2,2,1,2
153.412197,-28.008783,700000,2,0,1,2
153.412197,-28.008783,700000,2,2,1,2
153.41692,-28.037627,700000,2,2,1,2
153.41692,-28.037627,700000,2,2,1,2
153.40282,-28.06794,700000,2,2,2,2
153.088435,-26.828067,700000,2,2,1,2
153.049784,-26.700379,700000,2,0,1,2
153.113416,-26.686321,700000,2,0,1,2
153.079239,-26.612359,700000,2,2,1,2
153.079239,-26.612359,700000,2,2,1,2
153.119478,-26.742043,700000,2,2,1,2
150.885772,-23.279639,700000,0,0,0,2
145.742303,-16.923761,700000,2,2,1,2
142.267938,-12.533944,700000,6,4,2,2
145.467604,-16.535286,700000,2,2,1,2
147.289682,-42.842607,700000,3,0,2,2
144.9825846,-37.81443733,700000,2,2,0,2
144.897221,-37.774486,700000,2,2,1,2
144.943559,-37.8006,700000,2,0,2,2
145.048573,-37.772675,700000,2,2,1,2
144.984034,-37.881414,700000,2,0,1,2
115.804692,-31.985791,700000,2,2,1,2
147.230065,-42.793393,700000,2,0,1,2
115.913458,-31.960364,700000,3,2,2,2
115.913458,-31.960364,700000,2,2,1,2
115.837525,-32.024363,700000,3,2,1,2
116.349933,-21.145063,700000,3,2,2,2
144.457937,-36.78137,700000,2,2,1,3
144.861162,-37.807135,700000,3,0,1,3
144.888368,-37.691916,700000,3,2,4,3
145.150369,-37.667713,700000,0,0,0,3
152.224616,-27.656074,700000,2,0,1,3
115.933458,-31.965766,700000,3,2,1,3
144.900413,-38.42776,700000,2,2,1,3
149.116306,-35.15882066,700000,0,0,0,3
150.8673013,-34.4239844,700000,2,0,1,3
151.189243,-33.325373,700000,3,0,1,3
151.906153,-30.493397,700000,6,3,3,3
153.019648,-30.375791,700000,0,0,0,3
148.769744,-35.997349,700000,0,0,0,3
138.529573,-34.912384,700000,0,0,0,3
140.719634,-37.927953,700000,3,2,2,3
144.854014,-37.784683,700000,3,2,2,3
144.854014,-37.784683,700000,3,2,2,3
144.829945,-37.777204,700000,3,2,2,3
144.866305,-37.727529,700000,0,0,0,3
144.888368,-37.691916,700000,4,3,1,3
115.846788,-33.245138,700000,2,0,1,3
145.007006,-37.759426,700000,2,2,1,3
146.072407,-41.303174,700000,2,3,1,3
145.134111,-38.072748,700000,2,0,1,3
138.477958,-35.194211,700000,3,0,3,3
143.637463,-37.758248,700000,0,0,0,3
145.268888,-38.135253,700000,0,0,0,3
151.189243,-33.325373,700000,3,2,1,3
143.662387,-37.482132,700000,0,0,0,3
149.257101,-35.317402,700000,3,2,2,3
140.852283,-37.435507,700000,3,0,2,3
149.125877,-35.170334,700000,3,2,1,3
149.116306,-35.15882066,700000,3,2,2,3
151.268071,-33.794883,700000,0,0,0,3
150.957425,-33.813104,700000,2,0,1,3
150.812031,-33.933109,700000,0,0,0,3
150.812031,-33.933109,700000,0,0,0,3
151.668857,-33.089963,700000,0,0,0,3
151.651095,-32.933305,700000,0,0,0,3
151.71008,-32.948567,700000,3,3,1,3
152.083274,-32.776919,700000,2,2,1,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
151.080412,-31.966754,700000,0,0,0,3
152.292395,-31.770375,700000,0,0,0,3
153.019648,-30.375791,700000,0,0,0,3
152.87253,-31.439614,700000,2,2,2,3
152.87253,-31.439614,700000,2,2,2,3
152.466916,-31.387394,700000,0,0,0,3
152.466916,-31.387394,700000,0,0,0,3
152.658268,-30.097726,700000,4,2,2,3
152.658268,-30.097726,700000,0,0,0,3
153.143409,-30.073663,700000,0,0,0,3
153.143409,-30.073663,700000,0,0,0,3
153.526816,-28.184241,700000,2,2,1,3
150.874294,-34.423171,700000,3,0,2,3
150.840792,-34.48494,700000,2,0,2,3
152.1011,-26.883,700000,0,0,0,3
150.894916,-33.998362,700000,0,0,0,3
149.729215,-34.726283,700000,0,0,0,3
149.254163,-34.196526,700000,0,0,0,3
149.257101,-35.317402,700000,0,0,0,3
147.376202,-35.07459,700000,2,0,1,3
147.376202,-35.07459,700000,0,0,0,3
144.230168,-35.542622,700000,0,0,0,3
138.602387,-35.004063,700000,3,2,1,3
149.116263,-33.233929,700000,0,0,0,3
149.602925,-32.685033,700000,0,0,0,3
149.602925,-32.685033,700000,0,0,0,3
149.602925,-32.685033,700000,0,0,0,3
130.6254299,-11.75841975,700000,0,0,0,3
152.979085,-27.356025,700000,0,0,0,3
152.979085,-27.356025,700000,3,2,1,3
153.04108,-27.730432,700000,0,0,0,3
153.074231,-27.470778,700000,0,0,0,3
153.232567,-27.425651,700000,2,0,1,3
153.232567,-27.425651,700000,2,0,1,3
153.234041,-27.390823,700000,0,0,0,3
153.4519079,-27.55442784,700000,0,0,0,3
153.451696,-27.545157,700000,2,0,1,3
153.241258,-28.035453,700000,0,0,0,3
153.318916,-28.110164,700000,0,0,0,3
153.365576,-27.967005,700000,3,2,1,3
153.419405,-27.839347,700000,3,2,2,3
153.419405,-27.839347,700000,2,0,2,3
153.40282,-28.06794,700000,2,2,1,3
153.40282,-28.06794,700000,4,2,2,3
139.937126,-36.61323,700000,2,2,2,3
153.1936491,-27.94216485,700000,0,0,0,3
152.396656,-27.68768,700000,0,0,0,3
151.744738,-28.463902,700000,0,0,0,3
151.9150596,-28.70390012,700000,0,0,0,3
153.12414,-26.987776,700000,0,0,0,3
153.119478,-26.742043,700000,3,0,1,3
152.280868,-25.557047,700000,0,0,0,3
152.791302,-25.640978,700000,0,0,0,3
152.791302,-25.640978,700000,0,0,0,3
152.78368,-25.337998,700000,0,0,0,3
152.78368,-25.337998,700000,0,0,0,3
152.78368,-25.337998,700000,0,0,0,3
152.297855,-24.88776,700000,0,0,0,3
152.297855,-24.88776,700000,0,0,0,3
145.862079,-41.08422,700000,0,0,0,3
151.917285,-23.446826,700000,6,3,3,3
150.885772,-23.279639,700000,0,0,0,3
150.82635,-23.257223,700000,0,0,0,3
150.82635,-23.257223,700000,0,0,0,3
149.059737,-21.33763,700000,0,0,0,3
149.059737,-21.33763,700000,0,0,0,3
148.952546,-21.169015,700000,0,0,0,3
146.783947,-41.177924,700000,6,4,4,3
145.383091,-16.972341,700000,0,0,0,3
138.56787,-34.903259,700000,2,2,1,3
147.327238,-42.987394,700000,3,2,1,3
146.072407,-41.303174,700000,3,0,2,3
116.208263,-32.108961,700000,3,0,1,3
148.231917,-23.010007,700000,4,3,2,3
145.270141,-37.845116,700000,2,2,1,3
144.334005,-38.215906,700000,0,0,0,3
144.668477,-38.147989,700000,0,0,0,3
143.584742,-38.311513,700000,0,0,0,3
143.648479,-38.155186,700000,0,0,0,3
142.119266,-38.270398,700000,0,0,0,3
144.544716,-37.171788,700000,0,0,0,3
144.457937,-36.78137,700000,0,0,0,3
152.300968,-25.189298,700000,0,0,0,3
146.815723,-38.631942,700000,0,0,0,3
145.630713,-38.578071,700000,0,0,0,3
115.804802,-31.885883,700000,3,0,2,3
115.786821,-31.891957,700000,3,2,2,3
115.791881,-31.882332,700000,0,0,0,3
115.747655,-31.733717,700000,4,2,2,3
115.896195,-31.954583,700000,2,0,1,3
115.967142,-32.017663,700000,4,2,2,3
115.869482,-31.982199,700000,3,2,1,3
115.817919,-31.891696,700000,3,2,1,3
115.728286,-32.557981,700000,0,0,0,3
115.828921,-33.410436,700000,0,0,0,3
115.176529,-34.061823,700000,0,0,0,3
115.82111,-31.237406,700000,0,0,0,3
115.82111,-31.237406,700000,0,0,0,3
145.406887,-38.069094,700200,4,2,2,0
151.852689,-27.576308,700200,4,2,2,0
145.435776,-37.286611,700250,4,2,2,0
151.317476,-32.977861,700300,4,2,2,0
115.854584,-32.131993,700350,4,2,2,0
147.026549,-36.016196,700788,4,2,2,0
115.9734135,-31.82796346,700930,3,2,2,0
152.967761,-27.701681,700950,3,2,2,0
152.725408,-27.480898,700984,4,2,2,0
152.725408,-27.480898,700984,4,2,2,0
152.725408,-27.480898,700984,4,2,2,0
152.658268,-30.097726,701000,4,2,2,0
147.157786,-41.472435,701000,3,2,2,0
145.268888,-38.135253,701000,3,2,2,0
146.524064,-43.571087,701000,2,2,1,2
144.64209,-37.91624,701093,3,2,2,0
144.641831,-35.893394,701150,4,2,2,0
144.062915,-36.729444,701167,4,2,2,0
152.78368,-25.337998,701200,5,2,2,0
146.342932,-37.978862,701251,4,2,2,0
144.3127944,-38.24983474,701489,3,2,2,0
145.268888,-38.135253,701500,4,2,2,0
144.556552,-37.899873,701500,4,2,2,0
144.942199,-37.546522,701500,4,2,2,0
117.863286,-34.905438,701600,4,2,2,0
144.641831,-35.893394,701700,4,2,2,0
152.616943,-26.153831,701700,0,0,0,3
116.008274,-32.152386,701850,4,2,2,0
148.904531,-33.007264,701890,4,2,2,0
144.705831,-37.837165,701892,4,2,2,0
145.268888,-38.135253,701960,4,2,2,0
115.833257,-32.328863,701990,4,2,2,0
144.457937,-36.78137,701991,4,2,2,0
138.644685,-34.798549,702000,3,0,1,0
145.268888,-38.135253,702000,4,2,2,0
115.980754,-31.842527,702000,3,2,2,0
115.845329,-31.69444,702000,3,2,2,0
152.975131,-28.056979,702035,4,2,2,0
152.967761,-27.701681,702050,4,2,2,0
152.967761,-27.701681,702050,3,2,2,0
144.457937,-36.78137,702144,4,2,2,0
144.457937,-36.78137,702344,4,2,2,0
115.854584,-32.131993,702352,3,2,2,0
116.208263,-32.108961,702500,2,0,1,0
143.864505,-37.571941,702500,4,2,2,0
144.544716,-37.171788,702500,4,2,3,0
145.472514,-38.04658,702500,4,2,2,0
145.630713,-38.578071,702500,4,2,3,0
145.208504,-38.016114,702500,3,0,2,0
145.005578,-37.596078,702500,4,2,2,0
151.317476,-32.977861,702500,4,2,2,0
144.705831,-37.837165,702500,4,2,2,0
145.503726,-41.456389,702500,2,0,6,0
145.603242,-36.544462,702500,4,2,2,0
151.317476,-32.977861,702500,3,2,2,0
150.125945,-35.671272,702500,3,3,3,0
150.61644,-34.863483,702500,3,0,2,0
138.834806,-35.491206,702500,3,2,2,0
144.705831,-37.837165,702500,4,2,3,0
144.572989,-38.209921,702500,3,0,2,0
138.834806,-35.491206,702500,4,2,2,0
144.705831,-37.837165,702500,4,2,2,0
143.864505,-37.571941,702500,3,0,4,0
144.638363,-36.51553,702500,4,0,2,0
145.922212,-38.207476,702500,4,2,2,0
150.701949,-32.248568,702500,4,2,2,0
115.845329,-31.69444,702500,4,2,2,0
145.049328,-37.873557,702500,2,2,1,2
151.139594,-33.937789,702500,2,0,2,2
147.63201,-37.30864369,702500,0,0,0,3
145.177905,-38.092874,702500,3,2,2,3
150.780073,-33.763976,702500,3,2,2,3
152.993187,-27.240638,702502,3,2,1,0
152.725408,-27.480898,702554,4,2,2,0
150.701949,-32.248568,702590,4,2,2,0
152.78368,-25.337998,702667,4,2,2,0
142.482889,-38.37884,702668,4,2,2,0
116.0072,-32.221725,702850,4,2,2,0
144.728973,-37.56762,702900,4,2,2,0
144.728973,-37.56762,702900,4,2,2,0
145.384606,-38.135009,702912,3,2,1,0
144.705831,-37.837165,702958,4,2,2,0
145.812945,-38.435217,703000,4,2,2,0
145.384606,-38.135009,703000,4,2,2,0
116.0261,-31.838398,703000,3,2,2,0
115.728286,-32.557981,703000,3,2,2,0
144.705831,-37.837165,703005,4,2,2,0
115.9734135,-31.82796346,703030,3,2,2,0
152.960273,-27.070177,703300,4,2,1,0
152.725408,-27.480898,703400,4,2,2,0
144.705831,-37.837165,703468,4,2,2,0
145.135961,-38.162578,703500,3,2,2,0
145.349488,-38.025018,703500,3,2,2,0
115.920395,-31.964503,703500,2,2,1,2
144.829945,-37.777204,703500,0,0,0,3
146.065656,-38.210382,703640,4,2,2,0
145.384606,-38.135009,703700,4,2,2,0
144.457937,-36.78137,703732,3,2,2,0
115.923933,-33.564872,703750,4,2,2,0
152.725408,-27.480898,703805,4,2,2,0
152.725408,-27.480898,703805,4,2,2,0
152.725408,-27.480898,703805,4,2,2,0
152.725408,-27.480898,703805,4,2,2,0
144.513018,-37.501619,703856,4,2,2,0
150.768408,-34.194216,704000,3,0,1,0
142.225122,-34.164709,704000,4,2,2,0
146.342932,-37.978862,704000,3,2,1,0
145.384606,-38.135009,704000,4,2,2,0
144.64209,-37.91624,704000,4,2,2,0
138.6199,-34.820685,704000,4,2,1,0
144.705831,-37.837165,704000,4,2,2,0
144.705831,-37.837165,704000,4,2,2,0
144.422666,-38.039958,704000,3,2,2,0
144.394442,-37.787135,704000,3,0,2,0
145.384606,-38.135009,704000,4,2,2,0
147.630737,-42.823649,704000,2,2,0,2
147.630737,-42.823649,704000,2,2,0,2
151.07359,-33.731105,704000,2,2,1,2
150.9413383,-33.93566973,704000,3,2,2,2
145.075748,-37.827203,704000,2,2,1,2
144.9825846,-37.81443733,704000,2,0,0,2
145.122393,-37.828866,704000,2,2,1,2
145.122393,-37.828866,704000,2,2,1,2
144.544716,-37.171788,704000,0,0,0,3
152.658268,-30.097726,704000,3,2,1,3
152.658268,-30.097726,704000,3,2,1,3
150.812031,-33.933109,704000,0,0,0,3
152.5824832,-26.9377296,704100,4,2,2,0
115.833257,-32.328863,704150,4,2,2,0
152.936289,-27.128401,704200,3,2,2,0
116.006688,-31.985241,704330,4,2,2,0
115.937824,-31.866822,704350,0,0,0,0
144.457937,-36.78137,704356,3,2,2,0
144.64209,-37.91624,704363,4,2,2,0
142.482889,-38.37884,704500,3,2,2,0
115.923933,-33.564872,704508,4,2,2,0
144.705831,-37.837165,704520,3,2,2,0
152.725408,-27.480898,704570,4,2,2,0
144.462401,-38.202905,704574,4,2,2,0
144.942199,-37.546522,704585,4,2,2,0
148.360971,-34.505797,704605,4,2,2,0
115.854584,-32.131993,704650,4,2,2,0
144.556552,-37.899873,704700,4,2,2,0
144.942199,-37.546522,704720,4,2,2,0
152.936289,-27.128401,704900,4,2,2,0
145.125797,-37.786429,704900,2,2,1,2
145.13465,-37.975981,704950,2,2,1,3
150.856709,-33.977497,704965,4,3,2,0
143.336906,-35.348388,704977,3,2,2,0
151.377213,-33.208801,704990,3,0,2,0
148.569564,-21.754127,705000,3,0,2,0
144.3127944,-38.24983474,705000,4,2,2,0
152.7947739,-27.22803309,705000,4,2,2,0
144.462401,-38.202905,705000,3,2,2,0
144.457937,-36.78137,705000,4,2,2,0
115.977633,-31.965498,705000,5,2,4,0
146.062514,-36.669929,705000,5,3,2,0
145.922212,-38.207476,705000,4,2,2,0
151.189243,-33.325373,705000,4,2,2,0
115.728286,-32.557981,705000,4,0,0,0
153.048563,-27.81609,705000,4,2,5,0
150.450994,-34.990592,705000,4,0,1,0
150.768408,-34.194216,705000,3,0,1,0
150.768408,-34.194216,705000,3,0,1,0
149.257101,-35.317402,705000,3,0,2,0
138.657974,-34.83977,705000,3,2,2,0
144.796693,-37.743361,705000,6,2,2,0
144.64209,-37.91624,705000,4,2,2,0
144.64209,-37.91624,705000,4,2,2,0
144.82246,-37.705324,705000,3,0,2,0
144.942199,-37.546522,705000,4,2,2,0
115.923933,-33.564872,705000,4,2,2,0
144.942199,-37.546522,705000,4,2,2,0
145.135961,-38.162578,705000,3,0,2,0
145.177905,-38.092874,705000,4,2,2,0
144.422666,-38.039958,705000,4,2,3,0
144.334005,-38.215906,705000,3,2,2,0
144.334005,-38.215906,705000,4,2,2,0
152.7947739,-27.22803309,705000,4,2,2,0
142.351658,-38.268176,705000,3,0,4,0
143.864505,-37.571941,705000,3,2,2,0
152.791302,-25.640978,705000,3,2,2,0
138.705675,-34.58378,705000,4,2,2,0
144.728806,-36.168997,705000,4,2,3,0
145.005578,-37.596078,705000,5,3,2,0
145.112985,-37.593554,705000,3,2,2,0
145.255599,-37.971763,705000,4,0,2,0
145.867337,-38.096289,705000,2,0,1,0
145.922212,-38.207476,705000,4,2,2,0
144.900413,-38.42776,705000,3,0,1,0
145.268888,-38.135253,705000,3,2,2,0
148.657282,-32.24224,705000,3,2,2,0
144.861162,-37.807135,705000,3,2,2,0
144.705831,-37.837165,705000,4,2,2,0
144.33452,-38.111002,705000,4,0,2,0
143.864505,-37.571941,705000,3,2,6,0
146.764659,-19.227783,705000,4,2,2,0
145.112985,-37.593554,705000,4,2,2,0
145.304198,-38.037026,705000,3,0,2,0
145.406887,-38.069094,705000,3,2,2,0
145.922212,-38.207476,705000,3,2,2,0
117.863286,-34.905438,705000,4,2,2,0
149.912199,-35.939649,705000,3,2,2,0
146.275575,-20.428447,705000,4,2,2,0
149.474401,-33.820797,705000,3,0,1,0
149.116263,-33.233929,705000,4,2,2,0
145.632682,-35.945353,705000,4,2,2,0
138.727179,-35.206107,705000,4,2,2,0
148.281407,-42.314526,705000,4,2,2,0
144.8110787,-37.79809941,705000,3,0,2,0
144.829945,-37.777204,705000,3,0,2,0
144.829945,-37.777204,705000,3,2,1,0
144.796693,-37.743361,705000,3,2,2,0
144.839704,-37.835562,705000,3,2,1,0
144.777165,-37.875066,705000,3,0,2,0
144.942199,-37.546522,705000,4,2,2,0
115.923933,-33.564872,705000,4,2,2,0
145.532666,-37.814506,705000,3,2,2,0
143.557159,-38.388291,705000,4,2,2,0
144.394442,-37.787135,705000,3,3,1,0
143.82561,-37.530285,705000,3,2,2,0
142.956916,-37.231524,705000,4,2,1,0
142.820973,-34.766049,705000,4,2,2,0
142.789595,-34.612077,705000,4,2,2,0
142.759585,-34.664554,705000,4,2,2,0
142.75566,-34.636393,705000,4,2,2,0
142.730687,-34.626246,705000,4,2,2,0
148.281407,-42.314526,705000,3,0,3,0
146.062514,-36.669929,705000,2,2,4,0
145.435776,-37.286611,705000,3,2,8,0
153.088155,-27.543316,705000,3,2,4,0
144.956641,-37.41233,705000,4,3,2,0
144.956641,-37.41233,705000,4,2,2,0
145.265524,-38.009435,705000,4,2,2,0
145.472514,-38.04658,705000,4,2,2,0
145.787991,-38.043542,705000,3,2,2,0
146.424457,-38.245215,705000,4,2,6,0
145.231974,-38.482182,705000,4,2,0,0
145.995174,-38.460127,705000,4,2,2,0
145.268888,-38.135253,705000,3,2,2,0
150.701949,-32.248568,705000,5,2,3,0
115.663878,-31.585614,705000,4,2,4,0
115.923933,-33.564872,705000,4,2,2,0
144.334005,-38.215906,705000,3,0,0,0
144.728806,-36.168997,705000,4,2,2,0
122.683881,-30.40364,705000,4,2,2,0
149.092601,-35.351693,705000,2,2,1,0
150.701949,-32.248568,705000,4,2,4,0
115.663878,-31.585614,705000,4,2,2,0
152.928987,-25.891004,705000,3,0,4,0
151.870256,-26.112408,705000,4,3,3,0
151.870256,-26.112408,705000,3,4,4,0
147.077589,-41.432254,705000,3,2,2,0
144.942199,-37.546522,705000,4,2,2,0
145.006644,-37.684684,705000,3,2,4,0
144.422666,-38.039958,705000,4,2,2,0
152.7947739,-27.22803309,705000,4,2,2,0
146.672206,-38.063907,705000,3,2,5,0
115.649205,-33.341076,705000,3,2,2,0
144.9825846,-37.81443733,705000,2,2,1,2
144.948039,-37.814719,705000,2,2,1,2
150.557538,-23.354937,705000,2,2,1,2
138.477958,-35.194211,705000,3,2,2,2
146.524064,-43.571087,705000,0,0,1,2
151.183801,-33.813209,705000,0,0,1,2
151.097508,-33.691922,705000,2,2,1,2
138.621477,-34.954325,705000,2,0,1,2
151.006506,-33.814463,705000,2,0,0,2
151.740716,-32.931589,705000,2,2,1,2
150.671487,-33.871341,705000,4,2,2,2
144.9825846,-37.81443733,705000,2,2,0,2
144.948039,-37.814719,705000,2,2,1,2
144.97728,-37.770012,705000,2,2,1,2
145.125797,-37.786429,705000,3,2,2,2
145.125797,-37.786429,705000,2,2,1,2
145.068191,-37.840867,705000,3,0,1,2
145.122393,-37.828866,705000,2,0,1,2
145.248209,-37.819594,705000,3,0,1,2
144.991264,-37.840679,705000,2,2,1,2
145.017732,-37.84411,705000,2,0,1,2
115.649205,-33.341076,705000,2,2,1,2
144.999026,-37.869072,705000,2,0,0,2
138.509247,-34.86475,705000,2,0,1,2
145.135961,-38.162578,705000,3,0,1,2
151.183801,-33.813209,705000,0,0,1,2
151.108447,-33.81658,705000,2,2,1,2
151.101777,-33.917601,705000,2,2,1,2
151.139594,-33.937789,705000,2,2,2,2
144.9825846,-37.81443733,705000,2,2,1,2
144.965926,-37.823258,705000,2,2,1,2
144.897221,-37.774486,705000,3,0,1,2
145.115271,-37.945149,705000,3,2,2,2
151.097508,-33.691922,705000,2,2,1,2
151.006506,-33.814463,705000,2,2,1,2
151.189243,-33.325373,705000,2,2,2,2
151.742882,-32.951039,705000,2,0,1,2
115.846788,-33.245138,705000,2,0,1,2
150.393202,-35.522387,705000,0,0,0,3
116.208263,-32.108961,705000,4,2,2,3
145.135961,-38.162578,705000,4,2,2,3
144.523761,-38.263811,705000,3,2,2,3
145.182221,-37.469784,705000,0,0,0,3
144.827203,-38.396077,705000,0,0,0,3
139.666239,-29.818331,705000,0,0,0,3
145.268888,-38.135253,705000,4,3,2,3
151.189243,-33.325373,705000,3,0,1,3
150.754592,-34.583539,705000,4,0,1,3
149.257101,-35.317402,705000,3,0,1,3
147.376202,-35.07459,705000,4,2,1,3
139.917377,-37.214147,705000,0,0,0,3
144.8110787,-37.79809941,705000,0,0,0,3
145.282396,-37.779876,705000,2,2,1,3
145.284418,-37.861799,705000,3,2,1,3
144.614191,-38.271074,705000,0,0,0,3
144.728973,-37.56762,705000,0,0,0,3
145.479471,-36.093878,705000,0,0,0,3
145.513804,-37.606088,705000,0,0,0,3
151.704581,-32.909816,705000,2,0,1,3
147.152757,-41.333887,705000,3,2,2,3
153.088155,-27.543316,705000,0,0,0,3
137.703073,-32.73576,705000,0,0,0,3
148.589834,-25.55725,705000,2,2,1,3
150.525292,-34.042913,705000,3,0,1,3
153.096812,-27.501349,705000,2,2,1,3
147.317089,-41.788619,705000,2,2,1,3
144.3127944,-38.24983474,705000,3,2,1,3
115.834335,-31.935675,705000,2,2,2,3
144.705831,-37.837165,705005,4,2,2,0
144.705831,-37.837165,705210,4,2,2,0
144.705831,-37.837165,705246,4,2,2,0
144.571033,-37.705529,705294,4,2,2,0
144.422666,-38.039958,705325,4,2,2,0
152.725408,-27.480898,705326,4,2,2,0
144.959512,-37.476474,705367,4,2,2,0
153.013716,-27.181203,705500,3,2,2,0
115.649205,-33.341076,705500,4,2,2,0
115.9734135,-31.82796346,705715,4,2,2,0
144.457937,-36.78137,705717,3,2,2,0
144.705831,-37.837165,705741,4,2,2,0
115.763949,-32.338504,705750,4,2,2,0
153.102664,-27.723837,705832,4,2,2,0
145.384606,-38.135009,706000,4,2,2,0
145.384606,-38.135009,706000,4,2,2,0
145.384606,-38.135009,706000,4,2,2,0
115.729901,-31.524716,706000,4,2,2,0
115.728286,-32.557981,706000,3,2,2,0
146.540275,-19.23794,706200,4,4,2,0
144.705831,-37.837165,706200,4,2,2,0
152.975131,-28.056979,706253,4,2,2,0
145.384606,-38.135009,706300,4,2,2,0
144.641831,-35.893394,706400,4,2,2,0
144.705831,-37.837165,706458,4,2,2,0
115.663878,-31.585614,706550,4,2,2,0
147.026549,-36.016196,706560,3,2,2,0
152.87253,-31.439614,706600,4,2,2,0
153.048563,-27.81609,706646,4,2,2,0
153.088155,-27.543316,706650,4,2,2,0
145.005578,-37.596078,706685,4,2,2,0
152.975131,-28.056979,706749,3,2,2,0
152.7947739,-27.22803309,706795,4,2,2,0
152.928987,-25.891004,706800,4,2,2,0
152.78368,-25.337998,706800,4,2,2,0
144.285267,-36.764269,706813,4,2,2,0
144.728973,-37.56762,706839,4,2,2,0
115.835972,-32.265645,706890,5,2,2,0
145.005578,-37.596078,706977,4,2,2,0
152.7947739,-27.22803309,707000,4,2,2,0
139.497207,-34.867709,707000,4,2,2,0
145.005578,-37.596078,707000,4,2,0,0
145.406887,-38.069094,707000,4,2,2,0
145.384606,-38.135009,707000,4,2,2,0
149.257101,-35.317402,707000,0,0,0,3
152.78368,-25.337998,707000,0,0,0,3
152.7947739,-27.22803309,707041,4,2,2,0
152.7947739,-27.22803309,707041,4,2,2,0
152.523366,-27.98728,707053,4,2,2,0
152.725408,-27.480898,707070,4,2,2,0
144.707974,-37.643461,707079,4,2,2,0
144.3127944,-38.24983474,707104,3,2,2,0
145.384606,-38.135009,707177,4,2,2,0
144.705831,-37.837165,707241,4,2,2,0
139.2848845,-35.62498319,707319,3,2,2,0
144.942199,-37.546522,707494,4,2,2,0
150.61644,-34.863483,707500,3,0,2,0
145.284418,-37.861799,707500,3,0,4,0
145.292895,-37.917932,707500,3,0,2,0
144.572989,-38.209921,707500,3,2,2,0
145.304198,-38.037026,707500,3,2,2,0
145.526693,-36.428694,707500,4,2,2,0
144.728973,-37.56762,707500,4,2,2,0
145.472514,-38.04658,707500,4,2,2,0
151.865806,-31.973082,707500,3,2,2,0
138.6199,-34.820685,707500,3,0,2,0
143.671777,-38.679417,707500,2,0,1,0
143.864505,-37.571941,707500,3,2,2,0
145.052552,-37.354647,707500,3,2,4,0
145.231974,-38.482182,707500,4,0,0,0
144.948039,-37.814719,707500,2,2,1,2
145.282396,-37.779876,707500,3,2,2,2
145.097236,-37.825173,707500,2,2,2,2
151.519708,-33.315827,707500,2,2,2,2
144.897221,-37.774486,707500,2,2,2,3
145.135961,-38.162578,707500,3,0,2,3
152.78368,-25.337998,707500,0,0,0,3
149.257101,-35.317402,707500,3,2,2,3
143.557159,-38.388291,707500,0,0,0,3
144.457937,-36.78137,707500,0,0,0,3
152.7947739,-27.22803309,707566,4,2,2,0
144.556552,-37.899873,707600,0,0,0,0
116.0261,-31.838398,707676,4,2,2,0
145.406887,-38.069094,707677,4,2,2,0
144.457937,-36.78137,707770,4,2,2,0
144.728973,-37.56762,707782,4,2,2,0
144.728973,-37.56762,707900,4,2,2,0
144.457937,-36.78137,707923,4,2,2,0
115.833257,-32.328863,707973,4,2,2,0
145.406887,-38.069094,708000,4,2,2,0
138.620883,-34.092233,708000,2,2,1,0
152.936289,-27.128401,708000,4,2,2,0
145.726311,-38.01378,708000,4,2,3,0
145.726311,-38.01378,708000,4,2,3,0
145.726311,-38.01378,708000,4,2,3,0
145.384606,-38.135009,708000,4,2,2,0
144.907953,-37.807101,708000,3,2,1,2
115.913458,-31.960364,708000,2,2,1,2
150.812031,-33.933109,708000,0,0,0,3
153.022499,-27.643845,708000,0,0,0,3
